9.714569,15.038827,8.573174
-2.543572,13.428214,8.868621
3.901380,19.335465,12.473723
18.417058,19.588348,10.090696
-4.613897,0.989248,20.344966
1.380194,-1.629221,8.457439
5.859067,-0.637487,9.243173
7.114641,0.866345,1.896653
1.670180,-1.466764,14.053233
7.380984,4.665093,10.033834
14.415604,0.590761,11.573888
13.485131,-0.895344,2.814694
6.305687,-1.317647,12.973870
6.398915,3.651149,12.246320
10.041788,10.100679,6.114483
12.938987,3.554256,7.648846
2.507183,9.945983,18.949129
3.365531,-0.771883,9.937241
12.113905,2.652526,15.624755
12.881700,2.542131,13.072530
9.511126,7.048140,11.655840
3.078560,8.051220,9.090822
7.979931,9.419038,12.916042
4.390278,6.954219,13.541005
3.027803,10.071030,16.285700
6.562619,14.167690,15.292124
11.898429,7.908516,18.937668
13.876440,4.108894,21.947958
-5.529695,8.454480,13.590109
-2.908130,6.018157,17.451608
11.613848,15.189326,6.057031
12.200328,10.795306,12.784132
-1.912838,4.475700,15.411890
10.935525,16.194956,15.380176
7.569834,24.182433,9.951274
9.343978,7.965338,18.552249
-0.740946,-1.284461,15.531142
2.997546,12.104159,13.426486
11.149446,-6.530880,8.925217
20.741472,-1.731471,15.124443
-2.129513,2.069201,19.961327
1.930891,2.741903,14.155281
16.572723,8.392996,13.307328
9.499472,-3.996915,9.790435
10.189987,2.042415,13.748059
6.836269,6.254318,12.238345
14.930318,8.413417,18.519445
20.909581,7.530107,16.377897
-4.959610,-2.341700,20.320002
1.647354,7.341272,15.059654
5.688634,12.475805,13.081587
11.801251,11.628923,21.646591
-7.660617,-7.442320,15.943413
5.882311,8.799422,11.969717
4.636227,12.122348,15.807234
9.293990,7.468708,21.135677
4.966681,9.854467,14.368772
0.953997,15.301488,11.358594
2.043214,12.416022,7.383659
9.918336,11.038467,14.719427
0.592173,9.902587,17.266131
7.230311,14.134671,10.476251
4.293676,7.841030,19.038226
20.797787,1.259742,14.775228
2.458435,12.815364,10.314689
11.154650,12.027787,18.515674
6.461033,16.827653,15.373024
15.620880,3.016580,13.365113
